site_code,latitude,longitude,well_depth,well_use,geology,Region_Off,Basin_Subb,observations_2010,observations_2011,observations_2012,observations_2013,observations_2014,observations_2015,observations_2016,observations_2017,observations_2018,observations_2019,observations_2020,observations_2021,observations_2022,observations_2023,observations_2024
365890N1204924W001,36.58903,-120.49235,1242.0,Irrigation,['Q'],SCRO,5-022.09,0,1,0,2,1,0,1,1,2,2,0,0,0,0,9
365891N1198877W001,36.5891,-119.8877,265.0,Irrigation,['Q'],SCRO,5-022.08,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
365892N1203935W001,36.58901,-120.39332,800.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
365892N1204243W001,36.58912,-120.42465,1500.0,Irrigation,['Q'],SCRO,5-022.09,1,1,0,0,0,1,1,2,2,0,1,1,2,2,1
365894N1204606W001,36.58944,-120.46058,1400.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0
365895N1204239W002,36.58947,-120.42392,1150.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
365935N1199532W001,36.5935,-119.9532,308.0,Irrigation,['Q'],SCRO,5-022.08,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
365950N1208199W001,36.59498,-120.82013,300.0,Irrigation,['Q'],SCRO,5-023,0,0,1,0,0,0,0,2,2,1,1,1,2,1,2
365958N1203570W001,36.59583,-120.35702,1162.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,1,1,2,1,1,3,2,2,1,2,2
365972N1208193W001,36.59725,-120.82258,280.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,1,1,1,2,1,2,1,1,1,2,2
365978N1208193W001,36.59801,-120.82264,950.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,1,1,2,2,2,1,2,2,1,1
365985N1192852W001,36.6,-119.29,107.0,Observation,['grMz'],SCRO,5-022.08,0,2,3,1,1,2,2,2,2,2,2,1,0,0,0
366000N1194100W001,36.6,-119.41,130.0,Irrigation,['Q'],SCRO,5-022.08,0,1,3,2,1,0,0,1,2,0,2,0,0,0,0
366000N1202300W001,36.6,-120.23,543.0,Irrigation,['Q'],SCRO,5-022.08,10,12,12,12,12,12,12,12,13,11,5,2,2,2,3
366000N1203882W001,36.60819,-120.38822,1046.0,Irrigation,['Q'],SCRO,5-022.09,1,0,2,2,2,1,2,2,1,3,0,0,0,0,0
366007N1199146W001,36.6007,-119.9146,250.0,Irrigation,['Q'],SCRO,5-022.08,0,1,0,0,2,1,1,1,2,1,2,2,2,2,2
366022N1203168W001,36.60268,-120.31616,525.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,2,2,1,1,2,1,3,0,0,0,0,0
366032N1202976W001,36.60311,-120.29756,558.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,3,2,1,2,2,1,3,0,0,0,0,0
366033N1208360W001,36.6036,-120.836,270.0,Irrigation,['Q'],SCRO,5-023,0,0,1,0,2,0,0,2,1,0,1,1,0,0,0
366035N1204964W001,36.60348,-120.49641,1505.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,2,2,2,1,0,0,0,0,8
366039N1204068W001,36.60367,-120.4063,995.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,1,1,1,1,1,2,0,0,0,0,0
366039N1204863W001,36.60403,-120.4854,1265.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,0,1,0,1,1,2,2,1,0,0,0,0
366040N1200027W001,36.60399,-120.0027,280.0,Observation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0
366040N1204691W001,36.60403,-120.46911,1162.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
366041N1204786W001,36.60408,-120.47856,1290.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,2,1,0,2,0,0,0,0,9
366042N1204513W001,36.60413,-120.45217,1458.0,Irrigation,['Q'],SCRO,5-022.09,1,1,0,0,0,1,2,1,0,2,0,0,0,0,0
366044N1205435W001,36.60448,-120.54342,1770.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,0,0,0,1,1,2,2,2,2,1,0,0
366047N1205143W001,36.60481,-120.51445,1849.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0
366048N1198718W001,36.60483,-119.87176,280.0,Observation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0
366048N1205144W001,36.60481,-120.51445,1849.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
366064N1201893W001,36.60646,-120.18924,570.0,Public Supply,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,1,2,0,1,2,2
366072N1203154W001,36.60678,-120.3154,142.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,2,2,1,2,1,1,3,0,0,0,0,0
366081N1199281W001,36.60819,-119.92818,238.0,Irrigation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366098N1202626W001,36.6098,-120.26264,205.0,Residential,['Q'],SCRO,5-022.07,0,0,0,0,0,0,0,0,0,1,3,2,2,2,3
366110N1204513W001,36.61104,-120.45134,1970.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
366111N1204602W001,36.6111,-120.4604,1942.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,1,2,0,0,1,0,0,0,0,0
366111N1205502W001,36.61157,-120.54993,1765.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,1,0,0,1,2,1,0,0,0,0,0
366112N1204879W001,36.61123,-120.4879,1270.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,0,1,0,1,1,2,2,0,0,0,0,0
366112N1205143W001,36.61117,-120.51428,1490.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,0,2,1,1,2,0,0,0,0,0
366131N1208321W001,36.61322,-120.83221,1189.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,1,1,1,2,0,0,1,0,0,0,0
366161N1208721W001,36.6162,-120.87261,1500.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,1,1,2,2,2,1,0,0,0,0
366161N1208885W001,36.61641,-120.88907,900.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,1,1,2,1,1,1,2,2,2,2
366161N1209507W001,36.61622,-120.94235,200.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,0,0,1,1,1,1,2,2,1,0
366172N1208946W001,36.61718,-120.8945,171.0,Stockwatering,['Q'],SCRO,5-023,0,0,1,1,2,1,1,2,1,1,1,1,2,1,2
366179N1203519W001,36.61785,-120.3519,260.0,Observation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
366179N1203519W002,36.61785,-120.3519,485.0,Observation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
366179N1203519W003,36.61785,-120.3519,770.0,Observation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
366180N1201457W001,36.62,-120.14,750.0,Irrigation,['Q'],SCRO,5-022.08,2,1,2,1,2,2,2,2,2,2,2,1,0,0,0
366180N1205330W001,36.61847,-120.53256,305.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0
366181N1204785W001,36.61813,-120.4785,1480.0,Irrigation,['Q'],SCRO,5-022.09,1,0,0,0,1,0,1,2,2,2,0,0,0,0,0
366183N1204068W001,36.6181,-120.40669,600.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
366188N1199104W001,36.6188,-119.9104,522.0,Irrigation,['Q'],SCRO,5-022.08,1,2,1,2,1,0,0,0,0,0,0,2,2,2,2
366190N1205330W001,36.6185,-120.53256,379.0,Observation,['Q'],SCRO,5-022.09,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2
366217N1204875W001,36.62169,-120.48747,1270.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0
366222N1203424W001,36.62312,-120.3427,500.0,Irrigation,['Q'],SCRO,5-022.09,1,1,0,0,1,1,1,0,1,1,2,2,0,1,2
366244N1203427W001,36.62312,-120.3427,501.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,1,2,2,0,1,3,2,0,0,0,0
366246N1202158W001,36.62458,-120.21583,350.0,Observation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0
366255N1204241W001,36.62547,-120.42414,1920.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
366256N1205416W001,36.6256,-120.54158,1180.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
366257N1204789W001,36.62566,-120.47888,1200.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0
366258N1205596W001,36.62593,-120.55973,1800.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
366258N1205682W001,36.62613,-120.56798,1800.0,Irrigation,['Q'],SCRO,5-022.09,1,0,1,1,0,1,0,0,2,2,0,0,0,0,0
366258N1208629W001,36.62545,-120.86624,262.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,1,1,2,0,0,0,1,1,1,2
366261N1205310W001,36.6255,-120.53138,1613.0,Irrigation,['Q'],SCRO,5-022.09,1,0,1,1,0,1,1,0,2,2,0,0,0,0,0
366278N1208724W001,36.62781,-120.87191,380.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,1,1,1,0,1,1,1,2,1,2
366286N1204972W001,36.62864,-120.49716,1160.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0
366294N1204422W001,36.62941,-120.44219,800.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0
366300N1193800W001,36.63,-119.38,380.0,Irrigation,['Qoa'],SCRO,5-022.08,0,1,3,2,2,2,1,2,1,2,2,0,0,0,0
366300N1199700W001,36.63,-119.97,368.0,Irrigation,['Q'],SCRO,5-022.08,0,1,3,2,2,2,2,1,2,2,2,2,0,0,0
366300N1200600W001,36.63,-120.06,370.0,Irrigation,['Q'],SCRO,5-022.08,0,1,3,2,2,2,2,2,2,2,2,2,0,0,0
366319N1208710W001,36.63176,-120.87167,575.0,Irrigation,['Q'],SCRO,5-023,0,0,1,1,2,1,1,1,0,0,1,1,2,2,2
366325N1204243W001,36.63224,-120.4241,1450.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0
366326N1204506W001,36.63258,-120.45056,1120.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0
366326N1205129W001,36.6326,-120.51285,1207.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,1,0,3,2,2,0,0,0,0,0
366327N1205235W001,36.63265,-120.52348,1170.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
366328N1203793W001,36.63268,-120.37888,462.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,1,2,1,2,1,3,0,0,0,0,0
366328N1204510W001,36.63258,-120.45128,998.0,Irrigation,['Q'],SCRO,5-022.09,0,1,0,0,0,2,1,0,2,2,0,0,0,0,0
366328N1205046W001,36.6326,-120.50516,1611.0,Irrigation,['Q'],SCRO,5-022.09,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
366328N1206204W001,36.62694,-120.61508,998.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,0,2,0,1,2,2,2,2,2,2,2
366329N1205071W001,36.63285,-120.50707,1310.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366330N1203380W001,36.63303,-120.33803,540.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
366330N1205596W001,36.633,-120.55962,1250.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,1,0,2,2,2,0,0,0,0,0
366331N1205694W001,36.63305,-120.56943,1280.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
366338N1199404W001,36.6338,-119.9404,125.0,Irrigation,['Q'],SCRO,5-022.08,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2
366339N1196096W001,36.63,-119.61,198.0,Observation,['Q'],SCRO,5-022.08,0,2,3,2,2,2,2,2,2,2,0,0,0,0,0
366346N1192680W001,35.63457,-119.26803,270.0,Observation,['Q'],SCRO,5-022.14,0,0,0,0,0,2,2,3,3,4,2,2,1,0,0
366366N1199710W001,36.63683,-119.97108,420.0,Irrigation,['Q'],SCRO,5-022.08,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1
366394N1205110W001,36.63546,-120.51108,1220.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
366397N1205110W001,36.63523,-120.51089,740.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
366397N1206093W001,36.64796,-120.60976,1115.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,2,0,2,2,2,0,0,0,0,0
366399N1204783W001,36.63985,-120.47825,1202.0,Irrigation,['Q'],SCRO,5-022.09,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0
366400N1203788W001,36.63983,-120.37877,520.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,2,1,0,1,1,0,3,0,0,0,0,0
366401N1205337W001,36.64005,-120.5337,1209.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,0,0,2,2,2,0,0,0,0,0
366403N1204873W001,36.64033,-120.48727,1240.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0
366406N1204966W001,36.64009,-120.49619,1138.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,1,0,1,1,2,2,0,0,0,0,0
366414N1206254W001,36.64143,-120.62537,570.0,Observation,['Q'],SCRO,5-022.09,0,1,2,2,2,2,2,2,1,0,0,0,0,0,0
366420N1206250W001,36.64166,-120.62549,293.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0
366420N1206260W001,36.64183,-120.62555,350.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0
366422N1204604W001,36.64207,-120.46004,1000.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,2,1,2,2,1,1,0,0,0,0,0
366430N1202404W001,36.67579,-120.26784,670.0,Observation,['Q'],SCRO,5-022.07,0,0,0,0,0,2,10,12,12,11,5,2,2,2,3
366436N1205679W001,36.644,-120.56812,1426.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,1,2,2,1,2,0,0,0,0,0
366456N1202977W001,36.53757,-120.29748,1100.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0
366467N1203518W003,36.64671,-120.35176,70.0,Observation,['Q'],SCRO,5-022.09,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0
366467N1203518W004,36.64666,-120.35175,267.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0
366467N1203518W005,36.64669,-120.35178,28.0,Observation,['Q'],SCRO,5-022.09,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0
366467N1204243W001,36.64697,-120.42445,582.0,Irrigation,['Q'],SCRO,5-022.09,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2
366468N1200933W001,36.64683,-120.09332,312.0,Irrigation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366468N1203505W001,36.64672,-120.3517,133.0,Observation,['Q'],SCRO,5-022.09,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0
366468N1203505W002,36.64677,-120.3505,30.0,Observation,['Q'],SCRO,5-022.09,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
366470N1203520W001,36.64672,-120.35191,487.0,Observation,['Q'],SCRO,5-022.09,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0
366470N1205230W002,36.647,-120.52303,50.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,1,0,1,0,0,0,0,0,0,0,0
366470N1205230W003,36.64709,-120.52295,650.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0
366470N1205230W004,36.647,-120.52289,278.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0
366470N1205230W005,36.64692,-120.52299,385.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0
366470N1205230W006,36.64697,-120.52302,199.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0
366471N1203606W001,36.64708,-120.36059,470.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,0,2,2,2,0,3,0,0,0,0,0
366477N1205321W001,36.64765,-120.53206,1204.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0
366480N1204781W001,36.648,-120.47808,1340.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0
366481N1204871W001,36.64831,-120.48722,1400.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,1,2,1,2,2,0,0,0,0,0
366483N1206082W001,36.64833,-120.60722,1183.0,Irrigation,['Q'],SCRO,5-022.09,0,1,2,1,0,2,0,1,2,2,0,0,0,0,0
366484N1204381W001,36.64836,-120.43806,565.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,1,2,2,2,0,0,0,0,0,0,0
366494N1205321W001,36.64936,-120.53203,1959.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,1,1,1,1,2,0,0,0,0,0
366495N1204965W001,36.64953,-120.49653,1142.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,0,1,2,0,2,0,0,0,0,0
366496N1205241W001,36.6496,-120.5241,1244.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,0,1,1,1,2,0,1,1,1,0
366500N1194600W001,36.65,-119.46,340.0,Irrigation,['Qoa'],SCRO,5-022.08,0,1,3,2,2,2,1,2,2,1,2,0,0,0,0
366500N1201000W001,36.64795,-120.098,306.0,Irrigation,['Q'],SCRO,5-022.08,0,1,3,2,2,1,2,1,1,3,2,2,1,2,1
366500N1202500W001,36.65,-120.25,540.0,Irrigation,['Q'],SCRO,5-022.07,10,12,12,12,12,12,12,12,13,11,5,2,2,2,3
366502N1201782W001,36.65026,-120.17833,518.0,Irrigation,['Q'],SCRO,5-022.08,2,1,3,1,1,2,2,2,2,3,2,2,1,2,2
366542N1202571W001,36.65419,-120.25705,995.0,Irrigation,['Q'],SCRO,5-022.07,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0
366542N1203163W001,36.65424,-120.31631,990.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,2,1,2,1,2,0,0,0,0,0
366543N1201481W001,36.65435,-120.14813,348.0,Irrigation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366544N1204516W001,36.65456,-120.45151,630.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,2,1,2,1,2,2,0,0,0,0,0
366544N1204960W001,36.65433,-120.49607,1505.0,Irrigation,['Q'],SCRO,5-022.09,0,1,0,1,1,1,0,0,0,3,2,2,1,0,0
366546N1205276W001,36.65462,-120.52757,1202.0,Irrigation,['Q'],SCRO,5-022.09,1,0,1,1,0,0,1,1,1,2,0,0,0,0,0
366548N1199935W001,36.65487,-119.99359,312.0,Irrigation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366548N1205146W001,36.65478,-120.51457,1244.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,1,0,0,1,1,2,0,0,0,0,0
366556N1204788W001,36.65593,-120.47851,1507.0,Irrigation,['Q'],SCRO,5-022.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366560N1205790W001,36.65629,-120.57873,638.0,Observation,['Q'],SCRO,5-022.09,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0
366560N1205790W002,36.65638,-120.57873,215.0,Observation,['Q'],SCRO,5-022.09,1,2,2,2,2,2,2,2,2,0,1,2,2,2,2
366567N1205954W001,36.65692,-120.59571,1200.0,Irrigation,['Q'],SCRO,5-022.09,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0
366603N1205138W001,36.66028,-120.51397,1920.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,1,1,2,2,2,0,0,0,0,0
366607N1203339W001,36.66072,-120.33393,1000.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
366609N1203185W001,36.66094,-120.31847,1120.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,1,2,1,1,2,2,0,0,0,0,0
366611N1204238W001,36.66137,-120.42394,880.0,Irrigation,['Q'],SCRO,5-022.09,1,1,2,2,2,1,2,0,1,1,0,0,0,0,0
366614N1203968W001,36.66153,-120.3968,540.0,Irrigation,['Q'],SCRO,5-022.09,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
366617N1206349W001,36.66186,-120.38502,1200.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,2,2,1,2,2,2,2,0,0,0,0,0
366620N1205319W001,36.66196,-120.53193,1237.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
366622N1205860W001,36.66254,-120.58546,1200.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
366623N1199677W001,36.66231,-119.96777,0.0,Irrigation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
366625N1206118W001,36.66261,-120.61268,1210.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,0,2,0,2,1,2,0,0,0,0,0
366635N1202389W001,36.66351,-120.23889,310.0,Observation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0
366644N1205318W001,36.66438,-120.53193,1945.0,Irrigation,['Q'],SCRO,5-022.09,0,2,1,1,1,1,2,2,2,2,0,0,0,0,0
366647N1203691W001,36.66479,-120.36908,986.0,Irrigation,['Q'],SCRO,5-022.09,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2
366667N1205316W001,36.66672,-120.53155,1202.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
366667N1206227W001,36.66652,-120.62222,1035.0,Irrigation,['Q'],SCRO,5-022.09,0,1,0,1,0,2,1,0,1,1,2,1,2,2,2
366670N1205500W001,36.66711,-120.54988,114.0,Observation,['Q'],SCRO,5-022.09,0,2,2,2,2,2,2,2,1,0,0,0,0,0,0
366672N1206310W001,36.66838,-120.63095,837.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,2,0,2,1,1,2,2,0,0,0,0,0
366687N1205319W002,36.66873,-120.53194,1262.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0
366689N1205588W001,36.67712,-120.56717,730.0,Irrigation,['Q'],SCRO,5-022.09,0,2,1,1,0,2,0,2,2,2,0,0,0,0,0
366691N1205047W001,36.66911,-120.50469,1420.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,1,0,2,2,2,2,0,0,0,0,0
366700N1200800W001,36.67,-120.08,215.0,Irrigation,['Q'],SCRO,5-022.08,0,1,2,0,1,1,1,1,1,2,2,2,0,0,0
366719N1204599W001,36.67309,-120.45981,1292.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,1,1,2,0,2,0,0,0,0,0
366728N1204868W001,36.67228,-120.4869,1406.0,Irrigation,['Q'],SCRO,5-022.09,1,0,0,0,1,0,0,1,1,2,0,0,0,0,0
366758N1202678W001,36.64294,-120.2405,690.0,Observation,['Q'],SCRO,5-022.07,0,0,0,0,0,2,10,12,12,11,5,2,2,2,3
366758N1202678W002,36.64294,-120.2405,700.0,Observation,['Q'],SCRO,5-022.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
366760N1204779W001,36.67603,-120.47791,1140.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0
366760N1205280W001,36.67624,-120.52818,71.0,Observation,['Q'],SCRO,5-022.09,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
366762N1203608W001,36.67622,-120.36083,1090.0,Irrigation,['Q'],SCRO,5-022.09,0,0,0,0,2,1,2,2,1,2,0,0,0,0,0
366764N1204946W001,36.6764,-120.49462,1190.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,0,1,1,1,0,2,0,0,0,0,0
366767N1205232W001,36.67663,-120.52362,1632.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,1,1,0,0,1,2,0,0,0,0,0
366768N1199160W001,36.68,-119.93,170.0,Irrigation,['Q'],SCRO,5-022.08,0,1,3,2,1,2,2,2,2,2,2,2,0,0,0
366770N1205591W001,36.67698,-120.55905,1120.0,Irrigation,['Q'],SCRO,5-022.09,0,2,1,1,0,2,0,3,1,2,0,0,0,0,0
366834N1201333W001,36.68342,-120.13335,466.0,Irrigation,['Q'],SCRO,5-022.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
366834N1204778W001,36.6834,-120.47777,1430.0,Irrigation,['Q'],SCRO,5-022.09,1,0,1,0,0,2,2,1,1,2,0,0,0,0,0
366836N1205863W001,36.68363,-120.58625,1222.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,1,1,1,3,0,1,0,0,0,0,0
366841N1205500W001,36.68405,-120.54998,1042.0,Irrigation,['Q'],SCRO,5-022.09,0,2,1,1,0,2,1,3,0,1,0,0,0,0,0
366842N1205141W001,36.68369,-120.51382,1487.0,Irrigation,['Q'],SCRO,5-022.09,0,2,1,0,0,1,1,1,1,2,0,0,0,0,0
366842N1205768W001,36.68415,-120.57664,1240.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,1,0,0,2,1,0,0,0,0,0,0
366844N1205863W001,36.68409,-120.58626,1200.0,Irrigation,['Q'],SCRO,5-022.09,0,2,1,1,1,1,0,0,1,2,0,0,0,0,0
366844N1206032W001,36.68455,-120.60369,1045.0,Irrigation,['Q'],SCRO,5-022.09,0,1,1,1,0,1,0,1,2,2,0,0,0,0,0
366858N1205318W001,36.68619,-120.53179,1526.0,Irrigation,['Q'],SCRO,5-022.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
366869N1204960W001,36.6867,-120.49572,1503.0,Irrigation,['Q'],SCRO,5-022.09,1,1,1,1,0,2,2,1,2,2,0,0,0,0,0
